id	level?	var_of_level?	effect1_desc	effect2_desc	effect3_desc?
15835	3	2	Active: Temporarily holds your target. Your target\n cannot be affected by any additional hold attacks\n while the effect lasts.		
15836	3	2	Active: Launches a sacred magic attack.		
15837	3	2	Active: Temporarily increases the power of HP reco\nvery magic.		
15838	3	2	Active: Temporarily increases the effectiveness of\n HP recovery magic.		
15839	3	2	Active: Instantly restores your HP.		
15840	3	2	Active: Temporarily increases your M. Atk.		
15841	3	2	Active: Temporarily increases your maximum CP.		
15842	3	2	Active: Increases your maximum HP temporarily and \nrestores HP by the increased amount.		
15843	3	2	Active: Temporarily increases your maximum HP.		
15844	3	2	Active: Temporarily increases your maximum MP.		
15845	3	2	Active: Temporarily increases your M. Def.		
15846	3	2	Active: Burns up your enemy's MP.		
15847	3	2	Active: Increases your MP recharge recovery rate.		
15848	3	2	Active: Regenerates MP.		
15849	3	2	Active: Unleashes a general attack and temporarily\n decreases your magic attack power during PvP.		
15850	3	2	Active: Temporarily increases your P. Atk.		
15851	3	2	Active: Temporarily paralyzes a target.		
15852	3	2	Active: Temporarily increases your P. Def.		
15853	3	2	Active: Temporarily poisons your target.		
15854	3	2	Active: Temporarily decreases your target's P.Atk.\n during PvP.		
15855	3	2	Active: Temporarily increases your P.Atk. during P\nvP.		
15856	3	2	Active: Teleports the caster to a village. Cannot \nbe used in a specially designated place such as th\ne GM Consultation Service.		
15857	3	2	Active: Resurrects a corpse.		
15858	3	2	Active: Emits an area of effect earth attack.		
15859	3	2	Active: Emits an area of effect fire attack.		
15860	3	2	Active: Emits an area of effect sacred magic attac\nk.		
15861	3	2	Active: Emits elemental damage over an area.		
15862	3	2	Active: Emits an area of effect dark attack.		
15863	3	2	Active: Emits an area of effect water attack.		
15864	3	2	Active: Emits an area of effect wind attack.		
15865	3	2	Active: Temporarily puts your target to sleep. You\nr target cannot be affected by any additional slee\np attacks while the effect lasts.		
15866	3	2	Active: Temporarily decreases your target's speed.		
15867	3	2	Active: Temporarily stuns your target.		
15868	3	2	Active: Inflicts an earth attack.		
15869	3	2	Active: Inflicts a fire attack.		
15870	3	2	Active: Inflicts a sacred magic attack.		
15871	3	2	Active: Inflicts elemental damage.		
15872	3	2	Active: Inflicts a dark attack.		
15873	3	2	Active: Inflicts a water attack.		
15874	3	2	Active: Inflicts a wind attack.		
15875	3	2	Active: Cancels your enemy's target.		
15876	3	2	Active: Temporarily petrifies your target.		
15877	3	2	Active: Launches a dark attack.		
15878	3	2	Active: Has a chance to open doors and treasure ch\nests. Requires Keys of a Thief.		
15879	3	2	Active: Absorbs HP from your target.		
15880	3	2	Active: Inflicts a water attack.		
15881	3	2	Active: Inflicts a fire attack.		
15882	3	2	Chance: Momentarily decreases your target's Atk. S\npd. during a physical attack.		
15883	3	2	Chance: Momentarily causes your target to bleed du\nring a physical attack.		
15884	3	2	Chance: Momentarily frightens away your target dur\ning a physical attack.		
15885	3	2	Chance: Momentarily holds your target during a phy\nsical attack. Your target cannot be affected by an\ny additional hold attacks while the effect lasts.		
15886	3	2	Chance: Momentarily poisons your target during a p\nhysical attack.		
15887	3	2	Chance: Momentarily petrifies your target during a\n physical attack.		
15888	3	2	Chance: Momentarily decreases your target's Atk. S\npd. during a critical attack.		
15889	3	2	Chance: Momentarily causes your target to bleed du\nring a critical attack.		
15890	3	2	Chance: Momentarily frightens your target during a\n critical attack.		
15891	3	2	Chance: Momentarily holds your target during a cri\ntical attack. Your target cannot be affected by an\ny additional hold attacks while the effect lasts.		
15892	3	2	Chance: Momentarily poisons your target during a c\nritical attack.		
15893	3	2	Chance: Momentarily petrifies your target during a\n critical attack.		
15894	3	2	Chance: Has a chance to decrease the Atk. Spd. of \na target that damages you..		
15895	3	2	Chance: Has a chance to increase your Evasion when\n you take damage.		
15896	3	2	Chance: Has a chance to cause bleeding on a target\n that damages you.		
15897	3	2	Chance: Has a chance to regenerate CP when you tak\ne damage.		
15898	3	2	Chance: Has a chance to increase critical attack r\nate when you take damage.		
15899	3	2	Chance: Has a chance to decrease the will to attac\nk of a target that damages you.		
15900	3	2	Chance: Has a chance to increase your Accuracy whe\nn you take damage.		
15901	3	2	Chance: Has a chance to hold a target that damages\n you. Your target cannot be affected by any additi\nonal hold attacks while the effect lasts.		
15902	3	2	Chance: Has a chance to increase the effectiveness\n of HP recovery magic when you take damage.		
15903	3	2	Chance: Has a chance to regenerate HP when you tak\ne damage.		
15904	3	2	Chance: Has a chance to increase your M. Atk. when\n you take damage.		
15905	3	2	Chance: Has a chance to increase critical attack r\nate of magic attacks when you take damage.		
15906	3	2	Chance: Has a chance to increase your maximum CP w\nhen you take damage.		
15907	3	2	Chance: Has a chance to increase your maximum HP w\nhen you take damage.		
15908	3	2	Chance: Has a chance to increase your maximum MP w\nhen you take damage.		
15909	3	2	Chance: Has a chance to increase your M. Def. when\n you take damage.		
15910	3	2	Chance: Has a chance to increase your P. Atk. when\n you take damage.		
15911	3	2	Chance: Has a chance to increase your P. Def. when\n you take damage.		
15912	3	2	Chance: Has a chance to poison a target that damag\nes you.		
15913	3	2	Chance: Has a chance to decrease the P. Atk. of a \ntarget that damages you in PvP.		
15914	3	2	Chance: Has a chance to increase your P. Atk. when\n you take damage in PvP.		
15915	3	2	Chance: Has a chance to sleep a target that damage\ns you. Your target cannot be affected by any addit\nional sleep attacks while the effect lasts.		
15916	3	2	Chance: Has a chance to decrease the speed of a ta\nrget that damages you in PvP.		
15917	3	2	Chance: Momentarily decreases your target's Atk. S\npd. during a magic attack.		
15918	3	2	Chance: Momentarily causes your target to bleed du\nring a magic attack.		
15919	3	2	Chance: Momentarily frightens away your target dur\ning a magic attack.		
15920	3	2	Chance: Momentarily holds your target during a mag\nic attack. Your target cannot be affected by any a\ndditional hold attacks while the effect lasts.		
15921	3	2	Chance: Momentarily poisons your target during a m\nagic attack.		
15922	3	2	Chance: Momentarily petrifies your target during a\n magic attack.		
15923	3	2	Passive: Increases the power of HP recovery magic.		
15924	3	2	Passive: Increases the effectiveness of HP recover\ny magic.		
15925	3	2	Passive: Increases your M. Atk.		
15926	3	2	Passive: Increases your M. Def.		
15927	3	2	Passive: Increases your P. Atk.		
15928	3	2	Passive: Increases your P. Def.		
15929	3	2	Passive: Increases your P. Atk. in PvP.		
15930	3	2	Passive: Increases your weight limit by 2.		
15931	4	2	Active: Temporarily decreases all skill re-use tim\nes.		
15932	4	2	Active: Temporarily decreases MP consumption rates\n for all skills.		
15933	4	2	Active: Temporarily increases your critical attack\n rate.		
15934	4	2	Active: Temporarily reflects some of the damage yo\nu receive back to the enemy. Excludes damage from \nskills or ranged attacks.		
15935	4	2	Active: Temporarily blocks all of your target's ph\nysical/magic skills.		
15936	4	2	Active: Teleports you to the nearest village. Cann\not be used in a specially designated place such as\n the GM Consultation Service.		
15937	4	2	Active: Renders you momentarily invincible.		
15938	4	2	Active: Temporarily increases your critical attack\n rate for magic attacks.		
15939	4	2	Active: Teleports party members to a village. Cann\not be used in a specially designated place such as\n the GM Consultation Service.		
15940	4	2	Active: Temporarily blocks your target's magic ski\nlls.		
15941	4	2	Active: Temporarily decreases the skill re-use tim\ne.		
15942	4	2	Active: Temporarily decreases the skill MP consump\ntion rate.		
15943	4	2	Active: Temporarily decreases the re-use time for \nsinging and dancing skills.		
15944	4	2	Active: Temporarily decreases the MP consumption r\nate for singing and dancing skills.		
15945	4	2	Active: Temporarily decreases the magic re-use tim\ne.		
15946	4	2	Active: Temporarily decreases the magic MP consump\ntion rate.		
15947	4	2	Active: Temporarily blocks a monster's pre-emptive\n attack. Fighting ability significantly decreases \nwhile in effect.		
15948	4	2	Active: Temporarily increases the amount of HP abs\norbed from damage done to your target. Excludes da\nmage by skill or ranged attacks.		
15949	4	2	Chance: Momentarily blocks all of your target's ph\nysical and magic skills during a physical attack.		
15950	4	2	Chance: Momentarily burns up your target's MP duri\nng a physical attack.		
15951	4	2	Chance: Momentarily paralyzes your target during a\n physical attack.		
15952	4	2	Chance: Momentarily blocks your target's magic ski\nll during a physical attack.		
15953	4	2	Chance: Momentarily puts your target to sleep duri\nng a physical attack. Your target cannot be affect\ned by any additional sleep attacks while the effec\nt lasts.		
15954	4	2	Chance: Momentarily stuns your target during a phy\nsical attack.		
15955	4	2	Chance: Momentarily blocks all of your target's ph\nysical and magic skills during a critical attack.		
15956	4	2	Chance: Momentarily burns up your target's MP duri\nng a critical attack.		
15957	4	2	Chance: Momentarily paralyzes your target during a\n critical attack.		
15958	4	2	Chance: Momentarily blocks your target's magic ski\nll during a critical attack.		
15959	4	2	Chance: Momentarily puts your target to sleep duri\nng a critical attack. Your target cannot be affect\ned by any additional sleep attacks while the effec\nt lasts.		
15960	4	2	Chance: Momentarily stuns your target during a cri\ntical attack.		
15961	4	2	Chance: Has a chance to block the use of all physi\ncal and magical skills by a target that damages yo\nu.		
15962	4	2	Chance: Has a chance to frighten away a target tha\nt damages you.		
15963	4	2	Chance: Has a chance to increase the effectiveness\n of MP recovery magic when you take damage.		
15964	4	2	Chance: Has a chance to regenerate MP when you tak\ne damage.		
15965	4	2	Chance: Has a chance to paralyze a target that dam\nages you.		
15966	4	2	Chance: Has a chance to block the use of all magic\n skills by a target that damages you.		
15967	4	2	Chance: Has a chance to stun a target that damages\n you.		
15968	4	2	Chance: Has a chance to petrify a target that dama\nges you.		
15969	4	2	Chance: Momentarily blocks all of your target's ph\nysical and magic skills during a magic attack.		
15970	4	2	Chance: Momentarily burns up your target's MP duri\nng a magic attack.		
15971	4	2	Chance: Momentarily paralyzes your target during a\n magic attack.		
15972	4	2	Chance: Momentarily blocks your target's magic ski\nll during a magic attack.		
15973	4	2	Chance: Momentarily puts your target to sleep duri\nng a magic attack. Your target cannot be affected \nby any additional sleep attacks while the effect l\nasts.		
15974	4	2	Chance: Momentarily stuns your target during a mag\nic attack.		
15975	4	2	Passive: Decreases the MP consumption rate for all\n skills.		
15976	4	2	Passive: Increases your Evasion.		
15977	4	2	Passive: Increases your critical attack rate.		
15978	4	2	Passive: Increases the ability to reflect some of \nthe damage you incurred back to the enemy. Exclude\ns damage by skill or ranged attacks.		
15979	4	2	Passive: Increases your Accuracy.		
15980	4	2	Passive: Increases the critical attack rate of mag\nic attacks.		
15981	4	2	Passive: Increases your MP recharge recovery rate.		
